date,ret
2020-12-24 00:00:00+00:00,0.015279942879838634
2020-12-25 00:00:00+00:00,0.050629816512493604
2020-12-26 00:00:00+00:00,-0.016867958745976942
2020-12-27 00:00:00+00:00,0.004808173505158462
2020-12-28 00:00:00+00:00,-0.005945969841656641
2020-12-29 00:00:00+00:00,0.0007902316569277944
2020-12-30 00:00:00+00:00,5.489100437631571e-05
2020-12-31 00:00:00+00:00,0.02517027303043873
2021-01-01 00:00:00+00:00,0.0061313080885664235
2021-01-02 00:00:00+00:00,-0.03012585203610913
2021-01-03 00:00:00+00:00,0.03544504333652713
2021-01-04 00:00:00+00:00,0.023214278358864048
2021-01-05 00:00:00+00:00,-0.011824555064277877
2021-01-06 00:00:00+00:00,-0.012863751132659
2021-01-07 00:00:00+00:00,0.002749058080472725
2021-01-08 00:00:00+00:00,-0.0012110020664073452
2021-01-09 00:00:00+00:00,-0.0014872361990974515
2021-01-10 00:00:00+00:00,-0.010581532723458409
2021-01-11 00:00:00+00:00,-0.0004908901150670328
2021-01-12 00:00:00+00:00,0.04289912872788644
2021-01-13 00:00:00+00:00,0.019655688165189207
2021-01-14 00:00:00+00:00,0.017147402675536688
2021-01-15 00:00:00+00:00,0.014146598389284806
2021-01-16 00:00:00+00:00,0.0004450628854178049
2021-01-17 00:00:00+00:00,0.003413414797730769
2021-01-18 00:00:00+00:00,0.000645856819255499
2021-01-19 00:00:00+00:00,0.014473108756058978
2021-01-20 00:00:00+00:00,-0.02925508234570002
2021-01-21 00:00:00+00:00,0.02979709979465395
2021-01-22 00:00:00+00:00,0.0032938749592827396
2021-01-23 00:00:00+00:00,0.028189842984784084
2021-01-24 00:00:00+00:00,-0.01734257593556204
2021-01-25 00:00:00+00:00,0.014483946886492509
2021-01-26 00:00:00+00:00,-0.01744577901229702
2021-01-27 00:00:00+00:00,0.02353618053758908
2021-01-28 00:00:00+00:00,0.023730351825583147
2021-01-29 00:00:00+00:00,-0.0030962153835355933
2021-01-30 00:00:00+00:00,0.005107838700651687
2021-01-31 00:00:00+00:00,0.0205256354654294
2021-02-01 00:00:00+00:00,0.003154566226774528
2021-02-02 00:00:00+00:00,0.011657628597909994
2021-02-03 00:00:00+00:00,0.022552551486153163
2021-02-04 00:00:00+00:00,0.016277291344511766
2021-02-05 00:00:00+00:00,0.01848317369432112
2021-02-06 00:00:00+00:00,0.03031551593005566
2021-02-07 00:00:00+00:00,0.016374314516660937
2021-02-08 00:00:00+00:00,-0.004869704968592295
2021-02-09 00:00:00+00:00,0.0184056470288857
2021-02-10 00:00:00+00:00,0.004155331321663173
2021-02-11 00:00:00+00:00,-0.001138143732131352
2021-02-12 00:00:00+00:00,0.001589832704341974
2021-02-13 00:00:00+00:00,-0.003440432659257784
2021-02-14 00:00:00+00:00,0.014279616761573952
2021-02-15 00:00:00+00:00,-0.003719110784204453
2021-02-16 00:00:00+00:00,0.00247586807541315
2021-02-17 00:00:00+00:00,0.01551245017721715
2021-02-18 00:00:00+00:00,0.013629964088928156
2021-02-19 00:00:00+00:00,0.005986517331956232
2021-02-20 00:00:00+00:00,-0.00023817994145970743
2021-02-21 00:00:00+00:00,0.011810683332649318
2021-02-22 00:00:00+00:00,0.004222264585996065
2021-02-23 00:00:00+00:00,0.007078498583232445
2021-02-24 00:00:00+00:00,0.00041394765466485684
2021-02-25 00:00:00+00:00,0.010383271417047093
2021-02-26 00:00:00+00:00,0.005980776546701491
2021-02-27 00:00:00+00:00,-3.1779773244431574e-05
2021-02-28 00:00:00+00:00,0.006660016641768981
2021-03-01 00:00:00+00:00,0.0045427374028624845
2021-03-02 00:00:00+00:00,-0.0020034818073975517
2021-03-03 00:00:00+00:00,-0.009630274786384485
2021-03-04 00:00:00+00:00,-0.005088017754702393
2021-03-05 00:00:00+00:00,0.0012069527035484192
2021-03-06 00:00:00+00:00,-0.0010791800144820376
2021-03-07 00:00:00+00:00,0.0030561777223546338
2021-03-08 00:00:00+00:00,-0.006340793330393393
2021-03-09 00:00:00+00:00,0.0024205348989918916
2021-03-10 00:00:00+00:00,0.005873116626737061
2021-03-11 00:00:00+00:00,-0.005519696220609673
2021-03-12 00:00:00+00:00,-0.000697798222895038
2021-03-13 00:00:00+00:00,-0.005323630864382105
2021-03-14 00:00:00+00:00,0.003359490445053312
2021-03-15 00:00:00+00:00,-0.002814166876963478
2021-03-16 00:00:00+00:00,0.014235276775782653
2021-03-17 00:00:00+00:00,-0.0034584198366067265
2021-03-18 00:00:00+00:00,0.005882325020116674
2021-03-19 00:00:00+00:00,-0.008980594881930013
2021-03-20 00:00:00+00:00,0.008668781784030515
2021-03-21 00:00:00+00:00,-0.011976416581490965
2021-03-22 00:00:00+00:00,0.010350201924847651
2021-03-23 00:00:00+00:00,0.0031179901763784333
2021-03-24 00:00:00+00:00,0.0010090402493062296
2021-03-25 00:00:00+00:00,0.02244479950139125
2021-03-26 00:00:00+00:00,0.01294829945702886
2021-03-27 00:00:00+00:00,0.004992309972572795
2021-03-28 00:00:00+00:00,0.008435505049830328
2021-03-29 00:00:00+00:00,0.009115468165664055
2021-03-30 00:00:00+00:00,0.04128798559428627
2021-03-31 00:00:00+00:00,-0.004353578502007539
2021-04-01 00:00:00+00:00,-0.00131486323229557
2021-04-02 00:00:00+00:00,0.0033110722753680296
2021-04-03 00:00:00+00:00,0.014042357060314785
2021-04-04 00:00:00+00:00,0.014089721258701598
2021-04-05 00:00:00+00:00,-0.012560743409193206
2021-04-06 00:00:00+00:00,-0.011666571616242074
2021-04-07 00:00:00+00:00,0.011348996638022286
2021-04-08 00:00:00+00:00,0.001861638574879725
2021-04-09 00:00:00+00:00,-0.012124994357461139
2021-04-10 00:00:00+00:00,0.006331996424543163
2021-04-11 00:00:00+00:00,-0.003918656994809118
2021-04-12 00:00:00+00:00,0.0060848617650544785
2021-04-13 00:00:00+00:00,-0.011642570647007888
2021-04-14 00:00:00+00:00,-0.006379634186585702
2021-04-15 00:00:00+00:00,0.00722519030329208
2021-04-16 00:00:00+00:00,0.004527422075244623
2021-04-17 00:00:00+00:00,0.02988158128981675
2021-04-18 00:00:00+00:00,0.004607449195242104
2021-04-19 00:00:00+00:00,-0.0026415756230935973
2021-04-20 00:00:00+00:00,-0.007719762977631505
2021-04-21 00:00:00+00:00,-0.011660171310419196
2021-04-22 00:00:00+00:00,-0.002923580172503257
2021-04-23 00:00:00+00:00,-0.004259775894284666
2021-04-24 00:00:00+00:00,-0.001693684202242167
2021-04-25 00:00:00+00:00,0.010245191041823327
2021-04-26 00:00:00+00:00,0.0034687021924693267
2021-04-27 00:00:00+00:00,0.008295954135835832
2021-04-28 00:00:00+00:00,0.0012459321390910674
2021-04-29 00:00:00+00:00,0.003952375316233005
2021-04-30 00:00:00+00:00,0.0035385232166279205
2021-05-01 00:00:00+00:00,0.004765131389870834
2021-05-02 00:00:00+00:00,0.009589049852251475
2021-05-03 00:00:00+00:00,0.008260986615657514
2021-05-04 00:00:00+00:00,0.023984593783986808
2021-05-05 00:00:00+00:00,0.016257112453457876
2021-05-06 00:00:00+00:00,-0.00019758732833391606
2021-05-07 00:00:00+00:00,0.009848460661663285
2021-05-08 00:00:00+00:00,0.00027147677089605087
2021-05-09 00:00:00+00:00,7.3480282151697185e-06
2021-05-10 00:00:00+00:00,0.010846774390072369
2021-05-11 00:00:00+00:00,0.002268838970769342
2021-05-12 00:00:00+00:00,-0.0025454967443999305
2021-05-13 00:00:00+00:00,0.014879091017905842
2021-05-14 00:00:00+00:00,0.0003932108312536638
2021-05-15 00:00:00+00:00,-0.0023293864896680554
2021-05-16 00:00:00+00:00,-0.00573976780033166
2021-05-17 00:00:00+00:00,0.0027736890558180518
2021-05-18 00:00:00+00:00,-0.009123306096340995
2021-05-19 00:00:00+00:00,0.003044104847111691
2021-05-20 00:00:00+00:00,-0.0018679922984387869
2021-05-21 00:00:00+00:00,-0.006930261483325474
2021-05-22 00:00:00+00:00,0.001724169657472379
2021-05-23 00:00:00+00:00,0.004209565674019504
2021-05-24 00:00:00+00:00,0.00012956601664212885
2021-05-25 00:00:00+00:00,-0.011915296227842199
2021-05-26 00:00:00+00:00,-0.0005571846201798904
2021-05-27 00:00:00+00:00,0.0005294590057900382
2021-05-28 00:00:00+00:00,0.0015356933970339182
2021-05-29 00:00:00+00:00,0.0008581192994955916
2021-05-30 00:00:00+00:00,-0.0022551654045283778
2021-05-31 00:00:00+00:00,0.0016673730011500043
2021-06-01 00:00:00+00:00,-0.004280389308108658
2021-06-02 00:00:00+00:00,-0.0018957562641591882
2021-06-03 00:00:00+00:00,0.0034554420398329785
2021-06-04 00:00:00+00:00,-0.001477400117348719
2021-06-05 00:00:00+00:00,-0.0009237702057462912
2021-06-06 00:00:00+00:00,-0.0013069506125257808
2021-06-07 00:00:00+00:00,0.0012763015642690654
2021-06-08 00:00:00+00:00,-0.0012102524254400933
2021-06-09 00:00:00+00:00,-0.004796312332644917
2021-06-10 00:00:00+00:00,-0.0006752457796597632
2021-06-11 00:00:00+00:00,-0.0020661299116612156
2021-06-12 00:00:00+00:00,-0.0018441527934156467
2021-06-13 00:00:00+00:00,-0.0018070570584203197
2021-06-14 00:00:00+00:00,-0.0016006459634214604
2021-06-15 00:00:00+00:00,0.0006221887440179845
2021-06-16 00:00:00+00:00,0.0015874425563092746
2021-06-17 00:00:00+00:00,-7.254561819033072e-05
2021-06-18 00:00:00+00:00,-0.0005115918359989877
2021-06-19 00:00:00+00:00,-0.0001305195683537482
2021-06-20 00:00:00+00:00,0.0011824711929990092
2021-06-21 00:00:00+00:00,0.0023498511980909287
2021-06-22 00:00:00+00:00,0.001608838090631124
2021-06-23 00:00:00+00:00,0.0015255024565620891
2021-06-24 00:00:00+00:00,-0.00044435674986545795
2021-06-25 00:00:00+00:00,-0.000965572067113533
2021-06-26 00:00:00+00:00,-0.0004971632202222929
2021-06-27 00:00:00+00:00,-0.004946746768330465
2021-06-28 00:00:00+00:00,0.00014287840072593535
2021-06-29 00:00:00+00:00,-0.0009189022382489809
2021-06-30 00:00:00+00:00,0.0003053485290730671
2021-07-01 00:00:00+00:00,0.00014787705426976949
2021-07-02 00:00:00+00:00,-0.0001340179649690771
2021-07-03 00:00:00+00:00,0.004073798227776229
2021-07-04 00:00:00+00:00,0.027690957744694888
2021-07-05 00:00:00+00:00,-0.019247770403189018
2021-07-06 00:00:00+00:00,-0.0046383055609707236
2021-07-07 00:00:00+00:00,-0.013397891577506673
2021-07-08 00:00:00+00:00,0.017591930877877467
2021-07-09 00:00:00+00:00,0.0021920828878172166
2021-07-10 00:00:00+00:00,0.012331754981577904
2021-07-11 00:00:00+00:00,-0.01285879528868718
2021-07-12 00:00:00+00:00,-0.012377187670015744
2021-07-13 00:00:00+00:00,0.021441539656252468
2021-07-14 00:00:00+00:00,0.0013597566094453958
2021-07-15 00:00:00+00:00,0.006510187041948627
2021-07-16 00:00:00+00:00,0.0034659820798567933
2021-07-17 00:00:00+00:00,0.0013852223521974014
2021-07-18 00:00:00+00:00,-0.005145204608976389
2021-07-19 00:00:00+00:00,-0.0006243359494024262
2021-07-20 00:00:00+00:00,-0.0049984184702430035
2021-07-21 00:00:00+00:00,0.0023684147827384375
2021-07-22 00:00:00+00:00,0.0043212699109302834
2021-07-23 00:00:00+00:00,-0.07499706215262643
2021-07-24 00:00:00+00:00,-0.0014630460574511792
2021-07-25 00:00:00+00:00,-0.0029808919730722446
2021-07-26 00:00:00+00:00,0.003055690608161667
2021-07-27 00:00:00+00:00,0.003322062211470985
2021-07-28 00:00:00+00:00,-0.00503191682892654
2021-07-29 00:00:00+00:00,-0.004523499834796402
2021-07-30 00:00:00+00:00,-0.002501000030624154
2021-07-31 00:00:00+00:00,-0.002189979403461735
2021-08-01 00:00:00+00:00,-0.0010421997942285468
2021-08-02 00:00:00+00:00,0.011272940921584351
2021-08-03 00:00:00+00:00,-0.008114982109749503
2021-08-04 00:00:00+00:00,-0.007713014830229319
2021-08-05 00:00:00+00:00,-0.0017427881952601523
2021-08-06 00:00:00+00:00,-0.0005326550360151409
2021-08-07 00:00:00+00:00,-0.005703437358667191
2021-08-08 00:00:00+00:00,0.00889918815941582
2021-08-09 00:00:00+00:00,0.005905106873707005
2021-08-10 00:00:00+00:00,0.006592134829173408
2021-08-11 00:00:00+00:00,-0.0067694635363408796
2021-08-12 00:00:00+00:00,0.014967483501618742
2021-08-13 00:00:00+00:00,-0.01482693409080588
2021-08-14 00:00:00+00:00,0.0004894369189875239
2021-08-15 00:00:00+00:00,0.0037320985208368733
2021-08-16 00:00:00+00:00,-0.003880343733447429
2021-08-17 00:00:00+00:00,0.02163906216286872
2021-08-18 00:00:00+00:00,0.018606266687087814
2021-08-19 00:00:00+00:00,0.009547753586137575
2021-08-20 00:00:00+00:00,-0.02319937767483826
2021-08-21 00:00:00+00:00,-0.0011477293155054604
2021-08-22 00:00:00+00:00,0.006108695530279454
2021-08-23 00:00:00+00:00,-0.013433596851544098
2021-08-24 00:00:00+00:00,-0.013690940715888797
2021-08-25 00:00:00+00:00,-0.04899040132752928
2021-08-26 00:00:00+00:00,0.021141025596293463
2021-08-27 00:00:00+00:00,0.002331399389981011
2021-08-28 00:00:00+00:00,-0.008522917800690704
2021-08-29 00:00:00+00:00,0.0043989402960889525
2021-08-30 00:00:00+00:00,-0.006947163633272262
2021-08-31 00:00:00+00:00,0.00288997122038773
2021-09-01 00:00:00+00:00,0.005945045859120007
2021-09-02 00:00:00+00:00,0.006120122926555887
2021-09-03 00:00:00+00:00,-0.006587384082992595
2021-09-04 00:00:00+00:00,-0.0003474916996683959
2021-09-05 00:00:00+00:00,-0.0014641616197439663
2021-09-06 00:00:00+00:00,0.0063195055874031274
2021-09-07 00:00:00+00:00,0.010775969317634778
2021-09-08 00:00:00+00:00,0.013797990777136377
2021-09-09 00:00:00+00:00,0.01357871265269921
2021-09-10 00:00:00+00:00,-0.0025731658964975213
2021-09-11 00:00:00+00:00,0.007394320855395724
2021-09-12 00:00:00+00:00,-0.008128277825239807
2021-09-13 00:00:00+00:00,0.005304418327655161
2021-09-14 00:00:00+00:00,0.004675712194560824
2021-09-15 00:00:00+00:00,-0.0013167512431036775
2021-09-16 00:00:00+00:00,-0.0006420738213830171
2021-09-17 00:00:00+00:00,0.005110443295397619
2021-09-18 00:00:00+00:00,-0.0009752319170404344
2021-09-19 00:00:00+00:00,-0.01516691972940252
2021-09-20 00:00:00+00:00,-0.004418773092132623
2021-09-21 00:00:00+00:00,0.007380979689788714
2021-09-22 00:00:00+00:00,-0.0012514935019002863
2021-09-23 00:00:00+00:00,-0.0034774186347710087
2021-09-24 00:00:00+00:00,-0.003994503147404856
2021-09-25 00:00:00+00:00,-0.004971542589889942
2021-09-26 00:00:00+00:00,0.0011569604658294836
2021-09-27 00:00:00+00:00,-0.005000401563730443
2021-09-28 00:00:00+00:00,0.0022787774534152056
2021-09-29 00:00:00+00:00,0.0033893812250420864
2021-09-30 00:00:00+00:00,0.003333398668211118
2021-10-01 00:00:00+00:00,0.008801850590169902
2021-10-02 00:00:00+00:00,-0.00041454440519031075
2021-10-03 00:00:00+00:00,-0.001518513445084451
2021-10-04 00:00:00+00:00,-0.003350825183249786
2021-10-05 00:00:00+00:00,-0.005240107402726354
2021-10-06 00:00:00+00:00,-0.0015552167241862005
2021-10-07 00:00:00+00:00,-0.009809045099629694
2021-10-08 00:00:00+00:00,0.00024143171458880587
2021-10-09 00:00:00+00:00,-0.0032642476480095363
2021-10-10 00:00:00+00:00,0.007099519110178956
2021-10-11 00:00:00+00:00,0.003056990563847931
2021-10-12 00:00:00+00:00,0.0013041162611372452
2021-10-13 00:00:00+00:00,0.00025392004520420175
2021-10-14 00:00:00+00:00,-0.0008766565856168784
2021-10-15 00:00:00+00:00,-0.0020567972107581644
2021-10-16 00:00:00+00:00,0.005113827606603187
2021-10-17 00:00:00+00:00,-0.016073115002831526
2021-10-18 00:00:00+00:00,0.013858828493693355
2021-10-19 00:00:00+00:00,0.012351948973797603
2021-10-20 00:00:00+00:00,-0.04865195937462299
2021-10-21 00:00:00+00:00,-0.0010247412677391364
2021-10-22 00:00:00+00:00,0.000959458101013233
2021-10-23 00:00:00+00:00,0.011995272982786267
2021-10-24 00:00:00+00:00,0.008096072320256428
2021-10-25 00:00:00+00:00,-0.008941728083388337
2021-10-26 00:00:00+00:00,0.005920297606223689
2021-10-27 00:00:00+00:00,0.0021583121536417767
2021-10-28 00:00:00+00:00,-0.0029120956505398117
2021-10-29 00:00:00+00:00,-0.014194628468615711
2021-10-30 00:00:00+00:00,-0.009172414968693404
2021-10-31 00:00:00+00:00,0.004914046413992324
2021-11-01 00:00:00+00:00,0.003681562518088392
2021-11-02 00:00:00+00:00,-0.0007738717919957967
2021-11-03 00:00:00+00:00,0.003866037192072801
2021-11-04 00:00:00+00:00,0.0012881930941605637
2021-11-05 00:00:00+00:00,0.008164785569215854
2021-11-06 00:00:00+00:00,0.005153018159395554
2021-11-07 00:00:00+00:00,-0.0003512105045616247
2021-11-08 00:00:00+00:00,-0.006144554689389073
2021-11-09 00:00:00+00:00,-0.0012312155561244528
2021-11-10 00:00:00+00:00,0.007247297010372108
2021-11-11 00:00:00+00:00,-0.00676193023458901
2021-11-12 00:00:00+00:00,0.007440409327610355
2021-11-13 00:00:00+00:00,0.003183209665464573
2021-11-14 00:00:00+00:00,-0.006052497334171324
2021-11-15 00:00:00+00:00,-0.003172173896332846
2021-11-16 00:00:00+00:00,0.0006306173851295935
2021-11-17 00:00:00+00:00,-0.0077466041626853
2021-11-18 00:00:00+00:00,0.0033929379669697356
2021-11-19 00:00:00+00:00,0.005220571078382496
2021-11-20 00:00:00+00:00,-0.0012946722274457438
2021-11-21 00:00:00+00:00,0.0034856210474438435
2021-11-22 00:00:00+00:00,0.003028608516036896
2021-11-23 00:00:00+00:00,0.00430707104356412
2021-11-24 00:00:00+00:00,0.0007649364202546647
2021-11-25 00:00:00+00:00,-0.005342178635768919
2021-11-26 00:00:00+00:00,0.0041257389792597335
2021-11-27 00:00:00+00:00,-0.006616861976123541
2021-11-28 00:00:00+00:00,-0.004090092947462112
2021-11-29 00:00:00+00:00,-0.0014171312781575153
2021-11-30 00:00:00+00:00,0.006705405261158134
2021-12-01 00:00:00+00:00,-0.01060762341474193
2021-12-02 00:00:00+00:00,-0.009075942102141535
2021-12-03 00:00:00+00:00,-0.013608982009592086
2021-12-04 00:00:00+00:00,0.0033356865660804833
2021-12-05 00:00:00+00:00,-0.001313107307673953
2021-12-06 00:00:00+00:00,0.0024599621229057997
2021-12-07 00:00:00+00:00,-0.004156443488527681
2021-12-08 00:00:00+00:00,-0.0043556586179394315
2021-12-09 00:00:00+00:00,-0.004068033731537323
2021-12-10 00:00:00+00:00,-0.0009539236290544198
2021-12-11 00:00:00+00:00,-0.0005474265764310236
2021-12-12 00:00:00+00:00,-0.0009096773220532894
2021-12-13 00:00:00+00:00,-0.0018503596894371673
2021-12-14 00:00:00+00:00,-0.0022353827454936587
2021-12-15 00:00:00+00:00,0.0006222239956154287
2021-12-16 00:00:00+00:00,0.004130218955659685
2021-12-17 00:00:00+00:00,0.002609508588803804
2021-12-18 00:00:00+00:00,0.0016990810531994024
2021-12-19 00:00:00+00:00,-0.0004616856978734849
2021-12-20 00:00:00+00:00,-0.0018076875692804742
2021-12-21 00:00:00+00:00,-0.003388620072830118
2021-12-22 00:00:00+00:00,-0.0075273793228912535
2021-12-23 00:00:00+00:00,0.005544799229319636
2021-12-24 00:00:00+00:00,-0.0037404860549745977
2021-12-25 00:00:00+00:00,0.0027272944891494006
2021-12-26 00:00:00+00:00,-0.011679016335706052
2021-12-27 00:00:00+00:00,0.00015630589197532019
2021-12-28 00:00:00+00:00,0.0022390706635020486
2021-12-29 00:00:00+00:00,-0.0009810736896434225
2021-12-30 00:00:00+00:00,0.0012351487446504992
2021-12-31 00:00:00+00:00,0.00257025147842673
2022-01-01 00:00:00+00:00,-0.002287088226912255
2022-01-02 00:00:00+00:00,0.004536158171744628
2022-01-03 00:00:00+00:00,-0.0035569862292392134
2022-01-04 00:00:00+00:00,0.000588554994152362
2022-01-05 00:00:00+00:00,0.0009882831523714435
2022-01-06 00:00:00+00:00,-0.0016710125928264508
2022-01-07 00:00:00+00:00,-0.001592381395640613
2022-01-08 00:00:00+00:00,-0.001210200686274656
2022-01-09 00:00:00+00:00,0.00032296825254943723
2022-01-10 00:00:00+00:00,0.004144553934006336
2022-01-11 00:00:00+00:00,-0.0003391295223777012
2022-01-12 00:00:00+00:00,0.004767496371937976
2022-01-13 00:00:00+00:00,0.004445121454588241
2022-01-14 00:00:00+00:00,-0.031249354284941914
2022-01-15 00:00:00+00:00,-0.000526012745056128
2022-01-16 00:00:00+00:00,0.0009424511015178987
2022-01-17 00:00:00+00:00,-0.0020644874220871706
2022-01-18 00:00:00+00:00,-0.002054663436390804
2022-01-19 00:00:00+00:00,0.0016872583533662216
2022-01-20 00:00:00+00:00,0.002204414206628161
2022-01-21 00:00:00+00:00,0.0002502901306707348
2022-01-22 00:00:00+00:00,-0.0002726138752618089
2022-01-23 00:00:00+00:00,-0.00019431983908973173
2022-01-24 00:00:00+00:00,-0.0014633468804839225
2022-01-25 00:00:00+00:00,-0.001497481404492316
2022-01-26 00:00:00+00:00,-0.0006500282528067657
2022-01-27 00:00:00+00:00,-0.0002074319466312207
2022-01-28 00:00:00+00:00,-9.552740877220564e-05
2022-01-29 00:00:00+00:00,-0.0008291847037389059
2022-01-30 00:00:00+00:00,0.0009582871013386248
2022-01-31 00:00:00+00:00,-0.0026891503641028997
2022-02-01 00:00:00+00:00,-0.0008465792987452424
2022-02-02 00:00:00+00:00,0.0010795186154895164
2022-02-03 00:00:00+00:00,0.0065867212194999705
2022-02-04 00:00:00+00:00,-0.007977357459182849
2022-02-05 00:00:00+00:00,0.0009864312566076642
2022-02-06 00:00:00+00:00,-0.004344492807792584
2022-02-07 00:00:00+00:00,0.0016449299547775873
2022-02-08 00:00:00+00:00,0.0007849486239072808
2022-02-09 00:00:00+00:00,0.002253692304084881
2022-02-10 00:00:00+00:00,0.00011745077677787406
2022-02-11 00:00:00+00:00,-0.0005467370329573045
2022-02-12 00:00:00+00:00,0.0015838710240829244
2022-02-13 00:00:00+00:00,-0.0007014021608793239
2022-02-14 00:00:00+00:00,-0.00044507805208911363
2022-02-15 00:00:00+00:00,0.00016013575587273257
2022-02-16 00:00:00+00:00,-0.0008912404236365003
2022-02-17 00:00:00+00:00,-0.0005531743490032054
2022-02-18 00:00:00+00:00,0.0003682977118745239
2022-02-19 00:00:00+00:00,0.0008398446785813172
2022-02-20 00:00:00+00:00,0.001020139339768159
2022-02-21 00:00:00+00:00,0.000109112174892187
2022-02-22 00:00:00+00:00,0.00041798495978397857
2022-02-23 00:00:00+00:00,0.0008001581998916146
2022-02-24 00:00:00+00:00,-0.0024292648252073872
2022-02-25 00:00:00+00:00,0.0003878221920410761
2022-02-26 00:00:00+00:00,-0.0013718064196780997
2022-02-27 00:00:00+00:00,0.0019409812274520386
2022-02-28 00:00:00+00:00,-0.0008123121121436737
2022-03-01 00:00:00+00:00,0.0009639397429802666
2022-03-02 00:00:00+00:00,0.0010967122549522736
2022-03-03 00:00:00+00:00,-0.0008991355220394439
2022-03-04 00:00:00+00:00,-0.0006615462754977307
2022-03-05 00:00:00+00:00,-0.0029319361163499934
2022-03-06 00:00:00+00:00,-0.00035320648260567694
2022-03-07 00:00:00+00:00,-0.021508945885926764
2022-03-08 00:00:00+00:00,0.00042662859104235386
2022-03-09 00:00:00+00:00,0.00031422926255553413
2022-03-10 00:00:00+00:00,-6.506784603586549e-05
2022-03-11 00:00:00+00:00,-0.0005348177873544696
2022-03-12 00:00:00+00:00,0.0004820428819001889
2022-03-13 00:00:00+00:00,0.0006591630069250839
2022-03-14 00:00:00+00:00,-0.01764902914997758
2022-03-15 00:00:00+00:00,-0.003280795737547441
2022-03-16 00:00:00+00:00,0.0010610778366298072
2022-03-17 00:00:00+00:00,0.00028948690708877214
2022-03-18 00:00:00+00:00,-0.001825124829047394
2022-03-19 00:00:00+00:00,0.0030468871369787025
2022-03-20 00:00:00+00:00,-0.0010773346240565815
2022-03-21 00:00:00+00:00,0.001648627026293635
2022-03-22 00:00:00+00:00,-0.004446266266712416
2022-03-23 00:00:00+00:00,0.0013325062548991927
2022-03-24 00:00:00+00:00,0.005083904394501282
2022-03-25 00:00:00+00:00,6.786863247939414e-05
2022-03-26 00:00:00+00:00,-0.002267432492071817
2022-03-27 00:00:00+00:00,0.016987276030204855
2022-03-28 00:00:00+00:00,0.004083444151928373
2022-03-29 00:00:00+00:00,0.0018811935631570938
2022-03-30 00:00:00+00:00,-0.005018930228346392
2022-03-31 00:00:00+00:00,-0.005276532475269294
2022-04-01 00:00:00+00:00,-0.0014368356352674988
2022-04-02 00:00:00+00:00,-0.0028827512662410702
2022-04-03 00:00:00+00:00,-0.004383299890391266
2022-04-04 00:00:00+00:00,-0.002876187822976164
2022-04-05 00:00:00+00:00,-0.002944133465471989
2022-04-06 00:00:00+00:00,0.0010906132384486563
2022-04-07 00:00:00+00:00,-0.0036028956351907126
2022-04-08 00:00:00+00:00,0.0003845468395599569
2022-04-09 00:00:00+00:00,-0.00039503078981991926
2022-04-10 00:00:00+00:00,-0.0009999374211911263
2022-04-11 00:00:00+00:00,-0.000294084752867858
2022-04-12 00:00:00+00:00,5.3786201096172276e-05
2022-04-13 00:00:00+00:00,-0.0015669471952108513
2022-04-14 00:00:00+00:00,-0.0003850658665254827
2022-04-15 00:00:00+00:00,7.405566253746832e-05
2022-04-16 00:00:00+00:00,0.0007995036807041585
2022-04-17 00:00:00+00:00,-0.0004105641770188129
2022-04-18 00:00:00+00:00,-0.00045316841528981794
2022-04-19 00:00:00+00:00,0.0007717662427111618
2022-04-20 00:00:00+00:00,-0.0013576277761780697
2022-04-21 00:00:00+00:00,0.0006398006133679779
2022-04-22 00:00:00+00:00,0.0006181763861097798
2022-04-23 00:00:00+00:00,-0.00032130623333589725
2022-04-24 00:00:00+00:00,0.002162795678255344
2022-04-25 00:00:00+00:00,0.0005988299776459899
2022-04-26 00:00:00+00:00,-0.00061704580240146
2022-04-27 00:00:00+00:00,-0.00032583936723914867
2022-04-28 00:00:00+00:00,0.0026011695588480316
2022-04-29 00:00:00+00:00,0.003990813663677146
2022-04-30 00:00:00+00:00,-0.0008582195166961443
2022-05-01 00:00:00+00:00,0.0013043951092852708
2022-05-02 00:00:00+00:00,-0.00034104529738584994
2022-05-03 00:00:00+00:00,-0.0001032235147057046
2022-05-04 00:00:00+00:00,0.0010906215588659888
2022-05-05 00:00:00+00:00,-0.0004236382746566121
2022-05-06 00:00:00+00:00,-0.0001272655664619119
2022-05-07 00:00:00+00:00,-0.00017947928529108293
2022-05-08 00:00:00+00:00,-0.0014603169938882366
2022-05-09 00:00:00+00:00,-0.005850308257751353
2022-05-10 00:00:00+00:00,0.003635023693874492
2022-05-11 00:00:00+00:00,-0.004019051888333044
2022-05-12 00:00:00+00:00,-0.0027664151922538486
2022-05-13 00:00:00+00:00,-0.0012058176819114636
2022-05-14 00:00:00+00:00,0.0009482662804933843
2022-05-15 00:00:00+00:00,-0.00017947366778233576
2022-05-16 00:00:00+00:00,-0.000503803959690026
2022-05-17 00:00:00+00:00,0.0007725703829984869
2022-05-18 00:00:00+00:00,-0.0008978995990642915
2022-05-19 00:00:00+00:00,0.000543201500447446
2022-05-20 00:00:00+00:00,0.000492226428641304
2022-05-21 00:00:00+00:00,-0.00040242545580930104
2022-05-22 00:00:00+00:00,-0.0008050344266175853
2022-05-23 00:00:00+00:00,3.889598185480913e-05
2022-05-24 00:00:00+00:00,-0.00043114028589358354
2022-05-25 00:00:00+00:00,-0.0003253618018801933
